Unnamed: 0,head,label,score,tail
2728,2793,,0.3963119257419294,959
2729,4791,,0.8559505275715767,2014
2730,7,,0.3261028045456492,1579
2731,1961,,0.25294268359119165,3405
2732,3091,,0.42984047586149676,4226
2733,2580,,0.5763509979835985,3831
2734,5,,0.2145630256191915,128
2735,445,,0.2870445121897631,2987
2736,29,,0.8463489646118967,4271
2737,11,,0.35802059312303025,4380
2738,9,,0.9686553453534134,2070
2739,19,,0.0546903531821481,2024
2740,18,,0.5660122514945312,4760
2741,4153,,0.2522197999816109,2910
2742,3339,,0.7998411145120087,2523
2743,876,,0.7858493520989893,286
2744,7,,0.9136667792434752,4430
2745,2813,,0.8482928925330504,2895
2746,23,,0.49974417711401287,342
2747,1737,,0.34562128548478477,1061
2748,14,,0.46589359125508156,731
2749,2723,,0.08798045303143398,174
2750,4835,,0.9502821590887767,4757
2751,2,,0.5492119096115813,1688
2752,24,,0.2085814999790313,5249
2753,4470,,0.32054766228597376,1597
2754,2818,,0.4475809664077771,5003
2755,468,,0.40245218177250486,5184
2756,26,,0.9220966027019574,2874
2757,18,,0.2950683263111613,4110
2758,1396,,0.7769772589465683,1456
2759,5165,,0.042990798691809995,4388
2760,5147,,0.8809634305058545,1518
2761,1329,,0.24944148079364792,2981
2762,439,,0.52099279167786,3977
2763,3287,,0.20466434328598004,3226
2764,3134,,0.8571817974809268,5044
2765,8,,0.6624112244530621,3306
2766,5190,,0.5464773075270025,1396
2767,22,,0.7087211356436294,3769
2768,4405,,0.36419710899963975,1756
2769,13,,0.8703681282982991,3873
2770,19,,0.3483231416062882,4745
2771,29,,0.7872816447525155,737
2772,27,,0.3347067019667721,2794
2773,9,,0.11029705696579883,1551
2774,36,,0.8845627857810682,2057
2775,3,,0.23250796173529065,4217
2776,29,,0.25694457409485416,5053
2777,3708,,0.05964640554768785,5159
2778,25,,0.6292337383393589,2703
2779,1419,,0.04934567876323792,251
2780,26,,0.07743903122807916,604
2781,7,,0.21168952862860602,1125
2782,5119,,0.7605929401933198,4839
2783,3206,,0.42082312503004693,4924
2784,2,,0.6036287687444363,3688
2785,15,,0.04187186977290547,4202
2786,2473,,0.912564473364209,259
2787,1760,,0.7990938880374959,1983
2788,1400,,0.23965712157725427,3241
2789,22,,0.6186780501395042,1328
2790,2,,0.02230873743640005,2073
2791,2472,,0.1996686321413026,5184
2792,1113,,0.6237520086110417,5320
2793,5219,,0.32217577644032913,2169
2794,2,,0.3015223314676564,3307
2795,26,,0.055071836404742225,3618
2796,3912,,0.5430696284631381,825
2797,3520,,0.009931242987559208,4014
2798,4324,,0.44183843703286796,5301
2799,425,,0.5066162649885039,392
2800,174,,0.7828603085847172,3674
2801,26,,0.5896849632372825,4831
2802,4,,0.7695752356316208,747
2803,17,,0.768540098709572,2745
2804,1855,,0.5428698768771382,175
2805,1601,,0.8407926938478103,327
2806,11,,0.13408614124184892,3071
2807,1117,,0.950129359024963,4950
2808,710,,0.9283007555585983,2305
2809,3586,,0.5711327719367273,3624
2810,5115,,0.3942148003571039,552
2811,837,,0.6668958772454263,3222
2812,30,,0.8119471302425595,5435
2813,2233,,0.7298943893327925,5288
2814,35,,0.23687590644670786,823
2815,21,,0.9297182125987906,1489
2816,4593,,0.34307159592816927,1846
2817,27,,0.3474291501775332,738
2818,15,,0.39738986493501605,323
2819,18,,0.5220129923732155,3495
2820,5002,,0.033993360895710145,850
2821,13,,0.8302437914876956,3017
2822,36,,0.7793623771654778,238
2823,4678,,0.17600033338532606,1698
2824,2464,,0.165153456272904,467
2825,3829,,0.6057195294835979,1099
2826,8,,0.41654929598619395,3300
2827,3119,,0.7361785588919273,4593
2828,1614,,0.8870585881819937,115
2829,6,,0.2787549171818364,4987
2830,767,,0.022566384606225398,1113
2831,1113,,0.5629075163636472,3015
2832,2987,,0.9825385891860814,3841
2833,1598,,0.8034795560477138,1658
2834,30,,0.43664138332688585,3324
2835,19,,0.375162137708026,1062
2836,1042,,0.8013708690386467,4716
2837,2099,,0.12382345757876134,4612
2838,3,,0.9207723859223154,3047
2839,3774,,0.5107383371489506,4877
2840,2233,,0.9008922534665061,3775
2841,1955,,0.9726996057762142,91
2842,7,,0.7356067873466828,1019
2843,8,,0.439926934529689,2488
2844,1274,,0.6474852134357586,2467
2845,30,,0.47216907158193333,2520
2846,4075,,0.3640431101226681,846
2847,2803,,0.12967464925867933,220
2848,4,,0.15921270830934553,2137
2849,2,,0.5041090290201877,4781
2850,4,,0.695094565998912,2572
2851,33,,0.8137525448233728,882
2852,3056,,0.3762489451318175,5295
2853,1016,,0.1525051690127509,876
2854,1955,,0.9503813038041734,1329
2855,33,,0.6185297893260916,5141
2856,5184,,0.1555831622571362,4058
2857,1777,,0.8440866855228184,3740
2858,32,,0.9601010920401661,1138
2859,3339,,0.9590686773947908,4074
2860,2428,,0.10868732876534959,1729
2861,25,,0.8396832198042097,2497
2862,27,,0.24593623466753778,569
2863,5011,,0.08367540702973797,4026
2864,1756,,0.3043004591333709,286
2865,1549,,0.226370195547693,132
2866,4,,0.9483067030543936,1032
2867,4961,,0.22387460783114155,2917
2868,3259,,0.22558734633560873,967
2869,19,,0.9608458019938558,2282
2870,11,,0.6994658551872892,1661
2871,3677,,0.5654804728351142,13
2872,1031,,0.11193489536097934,2950
2873,705,,0.5068041651533902,3640
2874,2,,0.2561517488584436,5182
2875,15,,0.6649164327405948,1324
2876,30,,0.4482784669375899,2568
2877,4859,,0.2811340358598914,3764
2878,18,,0.28218317672182747,931
2879,2299,,0.07660064606189965,2708
2880,4226,,0.3406770383435982,468
2881,25,,0.7199064102622946,4220
2882,5011,,0.26656267030520464,4070
2883,21,,0.810010494203395,2421
2884,441,,0.4598049973714079,1071
2885,3983,,0.7562205405740418,560
2886,2482,,0.9854670781473666,1855
2887,3,,0.9121897492596591,3774
2888,2910,,0.2209073139766614,2468
2889,4419,,0.4555353620084498,3781
2890,5159,,0.4258857233848372,4636
2891,8,,0.09660654458424534,814
2892,4877,,0.2603626107114121,2019
2893,3,,0.9627632967421065,947
2894,32,,0.8377065754543201,5242
2895,33,,0.4479667375954107,830
2896,16,,0.45030436881145397,1507
2897,27,,0.8894410921639567,3666
2898,17,,0.1492320381724409,4627
2899,13,,0.4728120443485625,3836
2900,13,,0.3520578870587663,1393
2901,3182,,0.3521777113490555,1846
2902,26,,0.1585417122989381,4085
2903,5266,,0.6326725790008276,682
2904,559,,0.2248543208421302,453
2905,2353,,0.08518071556286322,1292
2906,22,,0.9029882887293569,1346
2907,15,,0.8711977274802291,2137
2908,4206,,0.4863244330066707,5351
2909,2178,,0.895261661032361,559
2910,260,,0.8759931140269662,4967
2911,2450,,0.06956162061058757,3335
2912,2193,,0.5480094164217704,1825
2913,2739,,0.11758696412141678,3056
2914,13,,0.4227863008818771,1509
2915,23,,0.9204071202987973,1977
2916,416,,0.2780206935109083,2987
2917,4517,,0.5039805835150399,2276
2918,2726,,0.6468549190372839,2232
2919,9,,0.7645731001168583,4327
2920,2439,,0.08202132103578907,4405
2921,3222,,0.8158340347082531,1684
2922,23,,0.9486662949019273,4865
2923,1,,0.24893738462628157,5434
2924,2252,,0.7268234310914614,2512
2925,14,,0.7745333988155557,3790
2926,20,,0.4049908772377214,1752
2927,33,,0.7910626959400416,3508
2928,27,,0.8174348770353517,497
2929,11,,0.33186522939829866,4970
2930,20,,0.47271651684294236,3778
2931,4762,,0.7595779184628813,4288
2932,4621,,0.9013349788957095,4214
2933,23,,0.7350407088535441,107
2934,18,,0.2771086111680984,4936
2935,22,,0.620233139694173,4399
2936,6,,0.8043179278657944,5339
2937,1308,,0.6142244418382986,3922
2938,1329,,0.5284011875734117,3025
2939,9,,0.4049931858567105,1636
2940,21,,0.34966224494481457,654
2941,4801,,0.48647989628530397,5334
2942,1113,,0.32412050889535615,4641
2943,2526,,0.3723708003880637,4169
2944,1919,,0.6848204852263855,756
2945,30,,0.4552325396350645,5138
2946,15,,0.3767142614492215,4942
2947,488,,0.6955352686626978,5350
2948,7,,0.2761948735864428,1246
2949,4713,,0.5030670611799641,4250
2950,5299,,0.9142294756157744,3924
2951,9,,0.6738459300998105,4935
2952,2691,,0.34062943672033985,227
2953,4606,,0.12233767826331488,3962
2954,28,,0.8427109301752181,4471
2955,19,,0.30869889633024616,3282
2956,19,,0.01360138020051993,1392
2957,8,,0.6477137420903188,4645
2958,29,,0.255228969270489,3360
2959,174,,0.8943307077603662,5279
2960,34,,0.8758593644670146,3666
2961,17,,0.8187888072735142,4228
2962,2386,,0.8279839865391562,3222
2963,17,,0.2576062870489664,1273
2964,3298,,0.07774494752501271,5212
2965,3234,,0.9589858713453503,971
2966,32,,0.11189844400381854,4441
2967,19,,0.44164030620634576,5032
2968,3334,,0.21124727151646183,3983
2969,2739,,0.576498036625151,1258
2970,3195,,0.731927478522957,5376
2971,4757,,0.029366682464219585,1463
2972,18,,0.20341423219346355,5174
2973,18,,0.33389822665646296,1169
2974,19,,0.5701654572270011,389
2975,12,,0.7010215133597973,2326
2976,481,,0.2518756166234435,1496
2977,2462,,0.7350531748306952,132
2978,33,,0.3169148768905762,5119
2979,24,,0.5786120090621304,2124
2980,22,,0.9922779512672236,2461
2981,2,,0.8186918613926183,3682
2982,135,,0.3121919514719249,3891
2983,5378,,0.07299378899793574,5122
2984,33,,0.21569416698279043,403
2985,12,,0.7481592699963266,4838
2986,1756,,0.04836862816034482,1519
2987,13,,0.5128600791983771,4054
2988,1425,,0.5678438461627215,4312
2989,29,,0.5912112373978824,241
2990,6,,0.7724142967258203,2233
2991,6,,0.47397131699416806,4463
2992,16,,0.4045558193414013,1869
2993,4234,,0.2140968440296498,3405
2994,1227,,0.6857810453351173,63
2995,10,,0.6410155965752586,424
2996,286,,0.5375653656608073,3222
2997,5,,0.9429400005483367,2932
2998,24,,0.057919916637158675,4134
2999,1597,,0.797430982434447,1093
3000,23,,0.8902092347341942,470
3001,29,,0.11375025219540758,2724
3002,0,,0.30063794094325436,4938
3003,2910,,0.23950759125316223,4757
3004,24,,0.9138030428070283,856
3005,2767,,0.7171369244024356,4892
3006,2096,,0.8505987676470438,5278
3007,31,,0.7003603282414659,3112
3008,17,,0.33955664411923625,5102
3009,10,,0.19974046249923283,223
3010,30,,0.9043711229598237,1132
3011,3007,,0.9391218546669441,518
3012,21,,0.48513879169638874,3680
3013,3522,,0.3254330032174819,1417
3014,2,,0.28272704752417643,310
3015,3081,,0.8111821696052554,5005
3016,809,,0.8049812739647206,5350
3017,3708,,0.2565763065352147,2658
3018,2462,,0.6775892395454481,5139
3019,20,,0.8309755859297469,1709
3020,18,,0.7238395419755409,3370
3021,18,,0.8342044771331624,2052
3022,13,,0.6630129695650531,217
3023,19,,0.5306919714574924,1981
3024,10,,0.7880242498711888,2698
3025,5113,,0.5573414073962396,4600
3026,26,,0.39574372507714894,3363
3027,5386,,0.3711737266300169,1329
3028,4,,0.004927424773830791,2398
3029,4892,,0.5344282416175564,2599
3030,1329,,0.7945476254871126,1258
3031,3,,0.5887436890167091,4630
3032,1581,,0.9381502257410562,174
3033,18,,0.3099313589155043,2961
3034,4813,,0.25164912779532667,4118
3035,5030,,0.868889106177756,3774
3036,4859,,0.14477024281698714,245
3037,5295,,0.17728831432940895,2512
3038,1,,0.29747052224074955,2935
3039,1825,,0.4168798046395623,1983
3040,34,,0.3013254988299222,1891
3041,21,,0.31451989187242213,3939
3042,26,,0.6595464426829458,5155
3043,33,,0.8203146445187327,1707
3044,5242,,0.23928003984154278,4190
3045,4,,0.013046522656811721,4168
3046,3,,0.8730421795211067,3644
3047,12,,0.3729149523640256,3033
3048,7,,0.14961410521231133,2916
3049,1329,,0.7552206741162146,59
3050,21,,0.8158614273029523,3332
3051,695,,0.7410443394946811,850
3052,4666,,0.5957522736977123,3740
3053,159,,0.7764241284220869,1258
3054,28,,0.4640322753075167,2801
3055,2019,,0.15542488796693477,3259
3056,23,,0.001639644432091858,596
3057,642,,0.8995356686450077,4606
3058,17,,0.4263970654396245,1997
3059,19,,0.9318095672309724,2601
3060,1597,,0.5537488791261856,1756
3061,6,,0.1743517307798813,532
3062,3341,,0.025171821810185402,5045
3063,27,,0.4465188297523752,2419
3064,5030,,0.6721970279730883,483
3065,4927,,0.3640758255520743,3751
3066,4299,,0.3098951147178566,3710
3067,4470,,0.568593313667247,2351
3068,3586,,0.038146428067934446,3097
3069,950,,0.8708528282023082,1865
3070,34,,0.36185999694175375,1778
3071,18,,0.5447945547160422,768
3072,4763,,0.37105321896646426,2108
3073,2179,,0.9661957533763808,3496
3074,19,,0.17237452342620785,5289
3075,5286,,0.8078400897337499,3710
3076,4649,,0.16941904829733834,4371
3077,21,,0.6125947575392745,1054
3078,4585,,0.0794752399651012,1986
3079,18,,0.9047176440970263,1659
3080,4,,0.6330839968006989,3951
3081,385,,0.3256886659666749,3326
3082,175,,0.5749777843685768,2774
3083,14,,0.062248172157103654,3399
3084,3568,,0.7587270309068788,449
3085,7,,0.04630500912760804,1780
3086,23,,0.43775583294150655,4333
3087,21,,0.4290443266436095,2832
3088,4436,,0.6192915055037385,1810
3089,344,,0.8949424995654143,2822
3090,3442,,0.3905473732626722,3496
3091,3222,,0.4358552062158615,2101
3092,1955,,0.6379202719788168,2837
3093,5421,,0.8949259542534843,1658
3094,3226,,0.1975050291655105,5067
3095,1274,,0.34000916979940765,710
3096,10,,0.1529724604419257,2518
3097,3609,,0.7532013991254864,4784
3098,24,,0.5680057961691031,3219
3099,4270,,0.5882863107636732,1292
3100,16,,0.19737552305652595,2597
3101,3527,,0.4945446302346459,4459
3102,20,,0.08629731692116271,854
3103,5343,,0.5369281224502277,4611
3104,659,,0.14454208316387784,4649
3105,22,,0.5227981882167849,1495
3106,7,,0.5051942097974069,5187
3107,19,,0.5751295931796551,1610
3108,2678,,0.14574602660242697,1417
3109,6,,0.27550896099842803,2831
3110,201,,0.6411891364384326,5179
3111,2748,,0.9468381032211441,2276
3112,4774,,0.7170974860954608,2177
3113,27,,0.8946941831300976,4074
3114,32,,0.5996921159408971,5300
3115,2291,,0.01792740533959547,1398
3116,2523,,0.46298811033249365,876
3117,4844,,0.5265352756080447,1372
3118,1165,,0.28673130647089307,2693
3119,2195,,0.27462592345145986,2987
3120,2642,,0.21330015016070036,4405
3121,5152,,0.1521175476627934,218
3122,3,,0.8436106886184587,4367
3123,2019,,0.8131591025059423,1519
3124,23,,0.9072089358234962,1907
3125,674,,0.3169705673442891,2894
3126,477,,0.316377330330023,4132
3127,3710,,0.870944315560411,1737
3128,33,,0.9701022789158119,5264
3129,22,,0.7955981359525452,2901
3130,22,,0.11963865149286379,4102
3131,1113,,0.7034911512507794,5100
3132,1339,,0.7041817134401683,2947
3133,1937,,0.1712657894765881,3027
3134,13,,0.5954456457251058,3943
3135,25,,0.07901802646654432,2909
3136,4178,,0.8854664830936178,4229
3137,1768,,0.9986266681333812,1259
3138,1637,,0.3561183526828138,3893
3139,2,,0.6424494599925902,5331
3140,22,,0.7410622194761397,1138
3141,4031,,0.5250428712277629,2291
3142,4940,,0.6573269524698427,895
3143,36,,0.11962218261628432,724
3144,8,,0.6584415585989387,5144
3145,0,,0.5105801858808032,2062
3146,5236,,0.9125306210745391,1552
3147,1274,,0.2880065809168685,207
3148,15,,0.6959571365749362,5082
3149,30,,0.35537652720447277,5279
3150,15,,0.6152562803161407,1044
3151,1639,,0.29440943575271505,4131
3152,522,,0.8327284664948565,2449
3153,33,,0.2673156585395702,2000
3154,12,,0.7029623293725985,2597
3155,14,,0.2575427193100792,554
3156,2039,,0.3279546530127423,2512
3157,8,,0.936602731085547,3214
3158,4405,,0.20808943163755456,998
3159,682,,0.21289141787280963,744
3160,5184,,0.5543725233281903,3656
3161,1195,,0.5203033896389938,2326
3162,4127,,0.8143049537435368,4070
3163,17,,0.4761169392428257,80
3164,33,,0.5930461554356911,3367
3165,4874,,0.9100580577667008,182
3166,11,,0.6248200143966781,4295
3167,6,,0.07381767829844232,4284
3168,3747,,0.782241306723016,4226
3169,1853,,0.5021836026234995,3710
3170,14,,0.38072270122839746,3693
3171,1552,,0.8641860908385396,1329
3172,14,,0.8814677515442696,4046
3173,716,,0.8384923128226436,2881
3174,26,,0.09813084456116428,4683
3175,1,,0.9575127364177605,314
3176,5027,,0.6057926741793699,2681
3177,1112,,0.9207090333883511,4388
3178,4292,,0.7226806516574903,1597
3179,14,,0.7237043641904214,3506
3180,5,,0.8253991936638503,3660
3181,4,,0.06420853167509799,1113
3182,9,,0.14290140080601244,2747
3183,16,,0.7098623525421065,429
3184,23,,0.654652553054157,611
3185,33,,0.3068452208578144,2433
3186,23,,0.7199860347949046,3931
3187,552,,0.403092679381151,3831
3188,27,,0.7505857380402969,2391
3189,13,,0.9888290354318311,679
3190,3303,,0.755560817247978,439
3191,1756,,0.382282825480764,2523
3192,48,,0.36266914095531155,4959
3193,876,,0.6689143764187401,2237
3194,27,,0.587727160145712,3784
3195,6,,0.21317488458333356,4748
3196,2818,,0.23033797207833762,248
3197,2237,,0.8478646220889569,1117
3198,25,,0.8662014000317436,4130
3199,24,,0.4977125788059519,2211
3200,5131,,0.15088381474790047,3247
3201,10,,0.11666908816745902,1113
3202,28,,0.16658699886200112,4727
3203,1393,,0.20693948248595206,3125
3204,32,,0.9214455823608678,4544
3205,9,,0.7717902735296215,1535
3206,2821,,0.8459064608728258,876
3207,10,,0.2426681966285893,3958
3208,4606,,0.21358065484370714,714
3209,11,,0.8285425174552341,3140
3210,15,,0.17075851393562214,1344
3211,22,,0.6107443838274853,270
3212,16,,0.3049199037217748,1465
3213,4927,,0.581251958311782,2479
3214,24,,0.8114100973387123,4209
3215,2979,,0.5113871205744335,3246
3216,32,,0.4451828671027339,362
3217,4877,,0.6276710507036957,2749
3218,453,,0.4426507670874642,3366
3219,2,,0.5225923705246751,628
3220,0,,0.38935691953851437,3149
3221,4621,,0.4815155155679727,2349
3222,36,,0.6339965262044046,3437
3223,4759,,0.5124057175513913,4437
3224,1071,,0.5696978958137489,4927
3225,3267,,0.06221565086688763,2310
3226,4904,,0.015627585812554523,1274
3227,16,,0.4939603821026549,2901
3228,1756,,0.602087145983681,4828
3229,2511,,0.9639892951015671,3463
3230,2,,0.03955423681968728,3862
3231,3012,,0.6531881705750958,3552
3232,4757,,0.5761547467804508,2862
3233,564,,0.7490288355026602,3056
3234,904,,0.6746655973656306,2252
3235,3764,,0.8430485587949976,4324
3236,17,,0.9890369024372281,3258
3237,25,,0.34210691094088785,2069
3238,3567,,0.6111181704380709,3443
3239,34,,0.2007386395724854,846
3240,1329,,0.12130050797519365,1454
3241,22,,0.01687127945363953,3935
3242,5,,0.2958598139496641,4645
3243,1474,,0.36062793797071513,4757
3244,5181,,0.3587327143780732,3708
3245,507,,0.7709921772584595,1113
3246,2351,,0.6539389461316925,3646
3247,5045,,0.16468997729294466,318
3248,36,,0.8005926360947404,2410
3249,876,,0.2113455585458709,596
3250,3662,,0.5293409320044478,2350
3251,2198,,0.006978372051954951,3510
3252,5310,,0.9204710007203583,281
3253,3373,,0.03096669666886298,2290
3254,3041,,0.2362063739223147,5009
3255,0,,0.4402402963700508,3515
3256,720,,0.5013406083959525,4357
3257,24,,0.6963527819851378,4950
3258,10,,0.9113566546863652,1429
3259,35,,0.8918525793136716,5277
3260,4535,,0.3756361734598791,1071
3261,2406,,0.12556201535699796,1419
3262,19,,0.45531211783510483,3910
3263,1883,,0.3797584239905548,934
3264,12,,0.7533719939105568,318
3265,4535,,0.29803846968337855,2794
3266,167,,0.6501477958005311,879
3267,4437,,0.06375422283354071,866
3268,5,,0.24928341964993095,1108
3269,34,,0.36689027707633814,1834
3270,9,,0.12994210326195077,4296
3271,2014,,0.9350811609831676,2523
3272,31,,0.90581901002261,398
3273,3240,,0.48911271466463724,4952
3274,4405,,0.054003752189342835,5030
3275,1193,,0.4484375962227295,2326
3276,12,,0.9150076450579437,4237
3277,3663,,0.04453238418853467,518
3278,4,,0.25054336591940995,5085
3279,1474,,0.8581180666663107,3455
3280,1915,,0.5404768703176792,4299
3281,18,,0.8771585411004034,940
3282,31,,0.28808438698782435,4886
3283,4731,,0.9822909075219566,2511
3284,2481,,0.7081765323232493,4324
3285,1136,,0.9802103617122784,2327
3286,5117,,0.16515490732797444,4437
